Salt,Structure,Theory,Metal Basis Set,Halide Basis Set,Lattice Energy,a(0 K) [Angstrom],b(0 K) [Angstrom],c(0 K) [Angstrom],a(298 K) [Angstrom],b(298 K) [Angstrom],c(298 K) [Angstrom],Metal x,Metal y,Metal z,Halide x,Halide y,Halide z
LiF,Wurtzite,optB88-vdW,pob_TZVP,pob_TZVP,-1.01E+03,3.327873,3.327873,4.055974,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiCl,FiveFive,optB88-vdW,pob_TZVP,pob_TZVP,-8.33E+02,5.264247,7.21637,4.166373,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiCl,NiAs,optB88-vdW,pob_TZVP,pob_TZVP,-8.40E+02,3.586793,3.586793,6.092393,,,,0,0,0,0.333333,0.666667,0.25
LiCl,Rocksalt,optB88-vdW,pob_TZVP,pob_TZVP,-8.24E+02,5.108266,5.108266,5.108266,,,,0,0,0,0.5,0.5,0.5
LiCl,Sphalerite,optB88-vdW,pob_TZVP,pob_TZVP,-8.15E+02,3.865631,3.865631,3.865631,,,,0,0,0,0.25,0.25,0.25
LiCl,Wurtzite,optB88-vdW,pob_TZVP,pob_TZVP,-8.15E+02,3.879651,3.879651,6.18367,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiBr,FiveFive,optB88-vdW,pob_TZVP,pob_TZVP,-7.75E+02,5.565943,7.776033,4.489495,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiBr,NiAs,optB88-vdW,pob_TZVP,pob_TZVP,-7.83E+02,3.805274,3.805274,6.434468,,,,0,0,0,0.333333,0.666667,0.25
LiBr,Rocksalt,optB88-vdW,pob_TZVP,pob_TZVP,-7.86E+02,5.447405,5.447405,5.447405,,,,0,0,0,0.5,0.5,0.5
LiBr,Sphalerite,optB88-vdW,pob_TZVP,pob_TZVP,-7.76E+02,4.135347,4.135347,4.135347,,,,0,0,0,0.25,0.25,0.25
LiBr,Wurtzite,optB88-vdW,pob_TZVP,pob_TZVP,-7.77E+02,4.1608,4.1608,6.682486,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiI,FiveFive,optB88-vdW,pob_TZVP,Sapporo-TZP,-7.46E+02,6.280848,8.396364,4.847643,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiI,NiAs,optB88-vdW,pob_TZVP,Sapporo-TZP,-7.53E+02,4.212596,4.212596,6.970986,,,,0,0,0,0.333333,0.666667,0.25
LiI,Rocksalt,optB88-vdW,pob_TZVP,Sapporo-TZP,-7.53E+02,5.996113,5.996113,5.996113,,,,0,0,0,0.5,0.5,0.5
LiI,Sphalerite,optB88-vdW,pob_TZVP,Sapporo-TZP,-7.51E+02,4.530176,4.530176,4.530176,,,,0,0,0,0.25,0.25,0.25
LiI,Wurtzite,optB88-vdW,pob_TZVP,Sapporo-TZP,-7.51E+02,4.542312,4.542312,7.37036,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
NaCl,FiveFive,optB88-vdW,pob_TZVP,pob_TZVP,-7.49E+02,5.513614,7.969939,4.601446,,,,0.25,0.166667,0.5,0.25,0.333333,0
NaCl,NiAs,optB88-vdW,pob_TZVP,pob_TZVP,-7.61E+02,3.814766,3.814766,6.670711,,,,0,0,0,0.333333,0.666667,0.25
NaCl,Rocksalt,optB88-vdW,pob_TZVP,pob_TZVP,-7.67E+02,5.517832,5.517832,5.517832,,,,0,0,0,0.5,0.5,0.5
NaCl,Sphalerite,optB88-vdW,pob_TZVP,pob_TZVP,-7.36E+02,4.281676,4.281676,4.281676,,,,0,0,0,0.25,0.25,0.25
NaCl,Wurtzite,optB88-vdW,pob_TZVP,pob_TZVP,-7.37E+02,4.284648,4.284648,6.918575,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiBr,FiveFive,optB88-vdW-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.75E+02,5.637814,7.74295,4.470394,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiBr,NiAs,optB88-vdW-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.80E+02,3.825659,3.825659,6.44258,,,,0,0,0,0.333333,0.666667,0.25
LiBr,Rocksalt,optB88-vdW-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.81E+02,5.47182,5.47182,5.47182,,,,0,0,0,0.5,0.5,0.5
LiBr,Sphalerite,optB88-vdW-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.76E+02,4.157392,4.157392,4.157392,,,,0,0,0,0.25,0.25,0.25
LiBr,Wurtzite,optB88-vdW-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.76E+02,4.174926,4.174926,6.67732,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiI,FiveFive,optB88-vdW-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.43E+02,6.217001,8.361463,4.827493,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiI,NiAs,optB88-vdW-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.50E+02,4.188315,4.188315,6.939964,,,,0,0,0,0.333333,0.666667,0.25
LiI,Rocksalt,optB88-vdW-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.51E+02,5.96331,5.96331,5.96331,,,,0,0,0,0.5,0.5,0.5
LiI,Sphalerite,optB88-vdW-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.48E+02,4.504221,4.504221,4.504221,,,,0,0,0,0.25,0.25,0.25
LiI,Wurtzite,optB88-vdW-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.48E+02,4.511825,4.511825,7.345038,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiF,FiveFive,optPBE,pob_TZVP,pob_TZVP,-9.91E+02,4.215237,5.983419,3.454529,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiF,NiAs,optPBE,pob_TZVP,pob_TZVP,-9.58E+02,2.902319,2.902319,5.005773,,,,0,0,0,0.333333,0.666667,0.25
LiF,Rocksalt,optPBE,pob_TZVP,pob_TZVP,-9.89E+02,4.206299,4.206299,4.206299,,,,0,0,0,0.5,0.5,0.5
LiF,Sphalerite,optPBE,pob_TZVP,pob_TZVP,-9.68E+02,3.190166,3.190166,3.190166,,,,0,0,0,0.25,0.25,0.25
LiF,Wurtzite,optPBE,pob_TZVP,pob_TZVP,-9.92E+02,3.236497,3.236497,5.071544,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiCl,FiveFive,optPBE,pob_TZVP,pob_TZVP,-7.82E+02,5.620877,7.394969,4.269487,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiCl,NiAs,optPBE,pob_TZVP,pob_TZVP,-7.74E+02,3.735741,3.735741,6.356891,,,,0,0,0,0.333333,0.666667,0.25
LiCl,Rocksalt,optPBE,pob_TZVP,pob_TZVP,-7.79E+02,5.358149,5.358149,5.358149,,,,0,0,0,0.5,0.5,0.5
LiCl,Sphalerite,optPBE,pob_TZVP,pob_TZVP,-7.67E+02,3.985627,3.985627,3.985627,,,,0,0,0,0.25,0.25,0.25
LiCl,Wurtzite,optPBE,pob_TZVP,pob_TZVP,-7.87E+02,4.039198,4.039198,6.471876,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiBr,FiveFive,optPBE,pob_TZVP,pob_TZVP,-7.20E+02,5.867775,7.96684,4.599657,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiBr,NiAs,optPBE,pob_TZVP,pob_TZVP,-7.11E+02,3.978281,3.978281,6.733929,,,,0,0,0,0.333333,0.666667,0.25
LiBr,Rocksalt,optPBE,pob_TZVP,pob_TZVP,-7.15E+02,5.693228,5.693228,5.693228,,,,0,0,0,0.5,0.5,0.5
LiBr,Sphalerite,optPBE,pob_TZVP,pob_TZVP,-7.26E+02,4.317173,4.317173,4.317173,,,,0,0,0,0.25,0.25,0.25
LiBr,Wurtzite,optPBE,pob_TZVP,pob_TZVP,-7.27E+02,4.326786,4.326786,6.968619,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiI,FiveFive,optPBE,pob_TZVP,Sapporo-TZP,-6.89E+02,7.720002,8.446565,4.876627,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiI,NiAs,optPBE,pob_TZVP,Sapporo-TZP,-6.75E+02,4.413889,4.413889,7.331528,,,,0,0,0,0.333333,0.666667,0.25
LiI,Rocksalt,optPBE,pob_TZVP,Sapporo-TZP,-6.76E+02,6.292647,6.292647,6.292647,,,,0,0,0,0.5,0.5,0.5
LiI,Sphalerite,optPBE,pob_TZVP,Sapporo-TZP,-6.95E+02,4.736667,4.736667,4.736667,,,,0,0,0,0.25,0.25,0.25
LiI,Wurtzite,optPBE,pob_TZVP,Sapporo-TZP,-6.95E+02,4.749731,4.749731,7.692804,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
NaCl,FiveFive,optPBE,pob_TZVP,pob_TZVP,-6.99E+02,5.738856,8.242041,4.758544,,,,0.25,0.166667,0.5,0.25,0.333333,0
NaCl,NiAs,optPBE,pob_TZVP,pob_TZVP,-6.98E+02,3.988363,3.988363,6.930574,,,,0,0,0,0.333333,0.666667,0.25
NaCl,Rocksalt,optPBE,pob_TZVP,pob_TZVP,-7.04E+02,5.78588,5.78588,5.78588,,,,0,0,0,0.5,0.5,0.5
NaCl,Sphalerite,optPBE,pob_TZVP,pob_TZVP,-6.93E+02,4.410562,4.410562,4.410562,,,,0,0,0,0.25,0.25,0.25
NaCl,Wurtzite,optPBE,pob_TZVP,pob_TZVP,-6.94E+02,4.427894,4.427894,7.139795,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiBr,FiveFive,optPBE-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.20E+02,6.024507,7.945173,4.587148,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiBr,NiAs,optPBE-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.11E+02,3.998817,3.998817,6.738676,,,,0,0,0,0.333333,0.666667,0.25
LiBr,Rocksalt,optPBE-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.13E+02,5.72217,5.72217,5.72217,,,,0,0,0,0.5,0.5,0.5
LiBr,Sphalerite,optPBE-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.26E+02,4.337034,4.337034,4.337034,,,,0,0,0,0.25,0.25,0.25
LiBr,Wurtzite,optPBE-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.27E+02,4.342409,4.342409,6.979267,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiI,FiveFive,optPBE-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.15E+02,7.228097,8.501993,4.908628,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiI,NiAs,optPBE-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.03E+02,4.406108,4.406108,7.328053,,,,0,0,0,0.333333,0.666667,0.25
LiI,Rocksalt,optPBE-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-6.75E+02,6.250391,6.250391,6.250391,,,,0,0,0,0.5,0.5,0.5
LiI,Sphalerite,optPBE-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-6.93E+02,4.757603,4.757603,4.757603,,,,0,0,0,0.25,0.25,0.25
LiI,Wurtzite,optPBE-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-6.94E+02,4.709311,4.709311,7.675732,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiF,FiveFive,optPBE-vdW,pob_TZVP,pob_TZVP,-1.03E+03,4.11983,5.848258,3.376493,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiF,NiAs,optPBE-vdW,pob_TZVP,pob_TZVP,-1.03E+03,2.851322,2.851322,4.922985,,,,0,0,0,0.333333,0.666667,0.25
LiF,Rocksalt,optPBE-vdW,pob_TZVP,pob_TZVP,-1.04E+03,4.10231,4.10231,4.10231,,,,0,0,0,0.5,0.5,0.5
LiF,Sphalerite,optPBE-vdW,pob_TZVP,pob_TZVP,-1.01E+03,3.111105,3.111105,3.111105,,,,0,0,0,0.25,0.25,0.25
LiF,Wurtzite,optPBE-vdW,pob_TZVP,pob_TZVP,-1.01E+03,3.115611,3.115611,5.01457,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiCl,FiveFive,optPBE-vdW,pob_TZVP,pob_TZVP,-8.35E+02,5.327535,7.239991,4.180011,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiCl,NiAs,optPBE-vdW,pob_TZVP,pob_TZVP,-8.39E+02,3.61433,3.61433,6.136552,,,,0,0,0,0.333333,0.666667,0.25
LiCl,Rocksalt,optPBE-vdW,pob_TZVP,pob_TZVP,-8.44E+02,5.180296,5.180296,5.180296,,,,0,0,0,0.5,0.5,0.5
LiCl,Sphalerite,optPBE-vdW,pob_TZVP,pob_TZVP,-8.18E+02,3.877673,3.877673,3.877673,,,,0,0,0,0.25,0.25,0.25
LiCl,Wurtzite,optPBE-vdW,pob_TZVP,pob_TZVP,-8.38E+02,3.92237,3.92237,6.288374,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiBr,FiveFive,optPBE-vdW,pob_TZVP,pob_TZVP,-7.76E+02,5.606972,7.744789,4.471456,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiBr,NiAs,optPBE-vdW,pob_TZVP,pob_TZVP,-7.81E+02,3.832815,3.832815,6.478714,,,,0,0,0,0.333333,0.666667,0.25
LiBr,Rocksalt,optPBE-vdW,pob_TZVP,pob_TZVP,-7.84E+02,5.485322,5.485322,5.485322,,,,0,0,0,0.5,0.5,0.5
LiBr,Sphalerite,optPBE-vdW,pob_TZVP,pob_TZVP,-7.78E+02,4.183599,4.183599,4.183599,,,,0,0,0,0.25,0.25,0.25
LiBr,Wurtzite,optPBE-vdW,pob_TZVP,pob_TZVP,-7.79E+02,4.165473,4.165473,6.808424,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiI,FiveFive,optPBE-vdW,pob_TZVP,Sapporo-TZP,-7.47E+02,6.374592,8.425807,4.864642,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiI,NiAs,optPBE-vdW,pob_TZVP,Sapporo-TZP,-7.51E+02,4.243053,4.243053,7.019425,,,,0,0,0,0.333333,0.666667,0.25
LiI,Rocksalt,optPBE-vdW,pob_TZVP,Sapporo-TZP,-7.52E+02,6.039286,6.039286,6.039286,,,,0,0,0,0.5,0.5,0.5
LiI,Sphalerite,optPBE-vdW,pob_TZVP,Sapporo-TZP,-7.54E+02,4.567028,4.567028,4.567028,,,,0,0,0,0.25,0.25,0.25
LiI,Wurtzite,optPBE-vdW,pob_TZVP,Sapporo-TZP,-7.54E+02,4.57439,4.57439,7.430401,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
NaCl,FiveFive,optPBE-vdW,pob_TZVP,pob_TZVP,-7.53E+02,5.555006,8.012076,4.625774,,,,0.25,0.166667,0.5,0.25,0.333333,0
NaCl,NiAs,optPBE-vdW,pob_TZVP,pob_TZVP,-7.64E+02,3.845878,3.845878,6.731564,,,,0,0,0,0.333333,0.666667,0.25
NaCl,Rocksalt,optPBE-vdW,pob_TZVP,pob_TZVP,-7.70E+02,5.565029,5.565029,5.565029,,,,0,0,0,0.5,0.5,0.5
NaCl,Sphalerite,optPBE-vdW,pob_TZVP,pob_TZVP,-7.41E+02,4.314363,4.314363,4.314363,,,,0,0,0,0.25,0.25,0.25
NaCl,Wurtzite,optPBE-vdW,pob_TZVP,pob_TZVP,-7.43E+02,4.318223,4.318223,6.995179,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiBr,FiveFive,optPBE-vdW-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.77E+02,5.655249,7.785413,4.49491,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiBr,NiAs,optPBE-vdW-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.79E+02,3.853822,3.853822,6.493532,,,,0,0,0,0.333333,0.666667,0.25
LiBr,Rocksalt,optPBE-vdW-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.80E+02,5.512765,5.512765,5.512765,,,,0,0,0,0.5,0.5,0.5
LiBr,Sphalerite,optPBE-vdW-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.79E+02,4.180834,4.180834,4.180834,,,,0,0,0,0.25,0.25,0.25
LiBr,Wurtzite,optPBE-vdW-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-8.02E+02,4.221957,4.221957,6.809383,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiI,FiveFive,optPBE-vdW-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.45E+02,6.30569,8.458365,4.883439,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiI,NiAs,optPBE-vdW-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.48E+02,4.218823,4.218823,6.989603,,,,0,0,0,0.333333,0.666667,0.25
LiI,Rocksalt,optPBE-vdW-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.49E+02,6.006403,6.006403,6.006403,,,,0,0,0,0.5,0.5,0.5
LiI,Sphalerite,optPBE-vdW-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.51E+02,4.541553,4.541553,4.541553,,,,0,0,0,0.25,0.25,0.25
LiI,Wurtzite,optPBE-vdW-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.51E+02,4.574664,4.574664,7.417724,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiF,FiveFive,rev-vdW-DF2,pob_TZVP,pob_TZVP,-1.00E+03,4.061018,5.779347,3.336708,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiF,NiAs,rev-vdW-DF2,pob_TZVP,pob_TZVP,-1.02E+03,2.831233,2.831233,4.894036,,,,0,0,0,0.333333,0.666667,0.25
LiF,Rocksalt,rev-vdW-DF2,pob_TZVP,pob_TZVP,-1.03E+03,4.074938,4.074938,4.074938,,,,0,0,0,0.5,0.5,0.5
LiF,Sphalerite,rev-vdW-DF2,pob_TZVP,pob_TZVP,-9.99E+02,3.086753,3.086753,3.086753,,,,0,0,0,0.25,0.25,0.25
LiF,Wurtzite,rev-vdW-DF2,pob_TZVP,pob_TZVP,-1.00E+03,3.100125,3.100125,4.990637,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiCl,FiveFive,rev-vdW-DF2,pob_TZVP,pob_TZVP,-8.25E+02,5.247616,7.221393,4.169273,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiCl,NiAs,rev-vdW-DF2,pob_TZVP,pob_TZVP,-8.32E+02,3.578307,3.578307,6.080867,,,,0,0,0,0.333333,0.666667,0.25
LiCl,Rocksalt,rev-vdW-DF2,pob_TZVP,pob_TZVP,-8.36E+02,5.130332,5.130332,5.130332,,,,0,0,0,0.5,0.5,0.5
LiCl,Sphalerite,rev-vdW-DF2,pob_TZVP,pob_TZVP,-8.06E+02,3.866257,3.866257,3.866257,,,,0,0,0,0.25,0.25,0.25
LiCl,Wurtzite,rev-vdW-DF2,pob_TZVP,pob_TZVP,-8.26E+02,3.905922,3.905922,6.226815,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiBr,FiveFive,rev-vdW-DF2,pob_TZVP,pob_TZVP,-7.68E+02,5.539202,7.725458,4.460295,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiBr,NiAs,rev-vdW-DF2,pob_TZVP,pob_TZVP,-7.76E+02,3.793343,3.793343,6.413637,,,,0,0,0,0.333333,0.666667,0.25
LiBr,Rocksalt,rev-vdW-DF2,pob_TZVP,pob_TZVP,-7.78E+02,5.42967,5.42967,5.42967,,,,0,0,0,0.5,0.5,0.5
LiBr,Sphalerite,rev-vdW-DF2,pob_TZVP,pob_TZVP,-7.69E+02,4.165901,4.165901,4.165901,,,,0,0,0,0.25,0.25,0.25
LiBr,Wurtzite,rev-vdW-DF2,pob_TZVP,pob_TZVP,-7.69E+02,4.16051,4.16051,6.675091,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiI,FiveFive,rev-vdW-DF2,pob_TZVP,Sapporo-TZP,-7.39E+02,6.251946,8.401261,4.85047,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiI,NiAs,rev-vdW-DF2,pob_TZVP,Sapporo-TZP,-7.46E+02,4.19789,4.19789,6.941147,,,,0,0,0,0.333333,0.666667,0.25
LiI,Rocksalt,rev-vdW-DF2,pob_TZVP,Sapporo-TZP,-7.46E+02,5.973729,5.973729,5.973729,,,,0,0,0,0.5,0.5,0.5
LiI,Sphalerite,rev-vdW-DF2,pob_TZVP,Sapporo-TZP,-7.44E+02,4.529519,4.529519,4.529519,,,,0,0,0,0.25,0.25,0.25
LiI,Wurtzite,rev-vdW-DF2,pob_TZVP,Sapporo-TZP,-7.44E+02,4.541311,4.541311,7.369076,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
NaCl,FiveFive,rev-vdW-DF2,pob_TZVP,pob_TZVP,-7.40E+02,5.51377,7.986103,4.610779,,,,0.25,0.166667,0.5,0.25,0.333333,0
NaCl,NiAs,rev-vdW-DF2,pob_TZVP,pob_TZVP,-7.50E+02,3.816409,3.816409,6.682105,,,,0,0,0,0.333333,0.666667,0.25
NaCl,Rocksalt,rev-vdW-DF2,pob_TZVP,pob_TZVP,-7.56E+02,5.522868,5.522868,5.522868,,,,0,0,0,0.5,0.5,0.5
NaCl,Sphalerite,rev-vdW-DF2,pob_TZVP,pob_TZVP,-7.27E+02,4.287921,4.287921,4.287921,,,,0,0,0,0.25,0.25,0.25
NaCl,Wurtzite,rev-vdW-DF2,pob_TZVP,pob_TZVP,-7.29E+02,4.296029,4.296029,6.978164,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiBr,FiveFive,rev-vdW-DF2-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.68E+02,5.599859,7.734276,4.465387,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiBr,NiAs,rev-vdW-DF2-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.73E+02,3.817496,3.817496,6.424902,,,,0,0,0,0.333333,0.666667,0.25
LiBr,Rocksalt,rev-vdW-DF2-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.74E+02,5.459468,5.459468,5.459468,,,,0,0,0,0.5,0.5,0.5
LiBr,Sphalerite,rev-vdW-DF2-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.69E+02,4.152955,4.152955,4.152955,,,,0,0,0,0.25,0.25,0.25
LiBr,Wurtzite,rev-vdW-DF2-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.69E+02,4.146404,4.146404,6.790634,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiI,FiveFive,rev-vdW-DF2-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.37E+02,6.337333,8.352085,4.822079,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiI,NiAs,rev-vdW-DF2-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.72E+02,4.192207,4.192207,6.943407,,,,0,0,0,0.333333,0.666667,0.25
LiI,Rocksalt,rev-vdW-DF2-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.44E+02,5.943271,5.943271,5.943271,,,,0,0,0,0.5,0.5,0.5
LiI,Sphalerite,rev-vdW-DF2-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.41E+02,4.504695,4.504695,4.504695,,,,0,0,0,0.25,0.25,0.25
LiI,Wurtzite,rev-vdW-DF2-DKH3,pob_TZVP,Sapporo-TZP-DKH3,-7.41E+02,4.512416,4.512416,7.345136,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiF,FiveFive,vdW-DF2,pob_TZVP,pob_TZVP,-1.01E+03,4.099483,5.810436,3.354657,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiF,NiAs,vdW-DF2,pob_TZVP,pob_TZVP,-1.02E+03,2.860367,2.860367,4.934207,,,,0,0,0,0.333333,0.666667,0.25
LiF,Rocksalt,vdW-DF2,pob_TZVP,pob_TZVP,-1.03E+03,4.114752,4.114752,4.114752,,,,0,0,0,0.5,0.5,0.5
LiF,Sphalerite,vdW-DF2,pob_TZVP,pob_TZVP,-1.00E+03,3.113391,3.113391,3.113391,,,,0,0,0,0.25,0.25,0.25
LiF,Wurtzite,vdW-DF2,pob_TZVP,pob_TZVP,-1.01E+03,3.116368,3.116368,5.017068,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiCl,FiveFive,vdW-DF2,pob_TZVP,pob_TZVP,-8.06E+02,5.405964,7.183144,4.14719,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiCl,NiAs,vdW-DF2,pob_TZVP,pob_TZVP,-8.28E+02,3.650895,3.650895,6.201603,,,,0,0,0,0.333333,0.666667,0.25
LiCl,Rocksalt,vdW-DF2,pob_TZVP,pob_TZVP,-8.33E+02,5.235124,5.235124,5.235124,,,,0,0,0,0.5,0.5,0.5
LiCl,Sphalerite,vdW-DF2,pob_TZVP,pob_TZVP,-8.11E+02,3.885901,3.885901,3.885901,,,,0,0,0,0.25,0.25,0.25
LiCl,Wurtzite,vdW-DF2,pob_TZVP,pob_TZVP,-8.31E+02,3.916963,3.916963,6.332637,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiBr,FiveFive,vdW-DF2,pob_TZVP,pob_TZVP,-7.59E+02,5.782151,7.762839,4.481877,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiBr,NiAs,vdW-DF2,pob_TZVP,pob_TZVP,-7.60E+02,3.908947,3.908947,6.60019,,,,0,0,0,0.333333,0.666667,0.25
LiBr,Rocksalt,vdW-DF2,pob_TZVP,pob_TZVP,-7.63E+02,5.591873,5.591873,5.591873,,,,0,0,0,0.5,0.5,0.5
LiBr,Sphalerite,vdW-DF2,pob_TZVP,pob_TZVP,-7.64E+02,4.193123,4.193123,4.193123,,,,0,0,0,0.25,0.25,0.25
LiBr,Wurtzite,vdW-DF2,pob_TZVP,pob_TZVP,-7.65E+02,4.197186,4.197186,6.847946,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
LiI,FiveFive,vdW-DF2,pob_TZVP,Sapporo-TZP,-7.29E+02,6.692465,8.450488,4.878892,,,,0.25,0.166667,0.5,0.25,0.333333,0
LiI,NiAs,vdW-DF2,pob_TZVP,Sapporo-TZP,-7.27E+02,4.335807,4.335807,7.187969,,,,0,0,0,0.333333,0.666667,0.25
LiI,Rocksalt,vdW-DF2,pob_TZVP,Sapporo-TZP,-7.28E+02,6.174397,6.174397,6.174397,,,,0,0,0,0.5,0.5,0.5
LiI,Sphalerite,vdW-DF2,pob_TZVP,Sapporo-TZP,-7.38E+02,4.643498,4.643498,4.643498,,,,0,0,0,0.25,0.25,0.25
LiI,Wurtzite,vdW-DF2,pob_TZVP,Sapporo-TZP,-7.37E+02,4.618509,4.618509,7.56597,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
NaCl,FiveFive,vdW-DF2,pob_TZVP,pob_TZVP,-7.49E+02,5.578008,8.018685,4.62959,,,,0.25,0.166667,0.5,0.25,0.333333,0
NaCl,NiAs,vdW-DF2,pob_TZVP,pob_TZVP,-7.58E+02,3.862302,3.862302,6.734927,,,,0,0,0,0.333333,0.666667,0.25
NaCl,Rocksalt,vdW-DF2,pob_TZVP,pob_TZVP,-7.65E+02,5.584343,5.584343,5.584343,,,,0,0,0,0.5,0.5,0.5
NaCl,Sphalerite,vdW-DF2,pob_TZVP,pob_TZVP,-7.37E+02,4.294307,4.294307,4.294307,,,,0,0,0,0.25,0.25,0.25
NaCl,Wurtzite,vdW-DF2,pob_TZVP,pob_TZVP,-7.39E+02,4.294927,4.294927,6.973771,,,,0.333333,0.666667,0,0.333333,0.666667,0.375
